Temp,E_mean,E_std,M_mean,M_std
3.5500000000000003,-0.5777555515966932,0.01699814394875137,-0.006554710954491597,0.02336577648419839
3.56,-0.5762138825866027,0.016872343965251838,0.0038435287049372654,0.025396209415141483
3.5700000000000003,-0.5751714348602257,0.017108520611459163,-0.008564392881172115,0.02179549856956758
3.58,-0.5729064218138046,0.017158908017687585,-0.00034382876362862107,0.0229794609898146
3.59,-0.5709367476479724,0.016673491402639944,0.0012979395985138976,0.019804794797631246
3.6,-0.5677175437552758,0.01735567653101767,0.0004618923901445205,0.022220509839269806
3.61,-0.5658339668116729,0.01743118905022872,0.0018173634738340072,0.021081000507894805
3.62,-0.5629733948498684,0.016998081078255272,0.0032052810733502043,0.02291376334289404
3.63,-0.5615683941036064,0.01678499575637437,-0.0024984996984593545,0.02283868258675911
3.64,-0.5621086621277331,0.01687697878691099,-0.00457227445775419,0.02159465220285274
3.65,-0.5586874180434823,0.017758295319737084,-0.002062972584248958,0.017540587069050272
3.66,-0.5522806965951849,0.018418288926000333,0.00023988798657930741,0.022289641915180895
3.67,-0.554483697334035,0.01693752811999503,2.8805908010473313e-06,0.021050633335824694
3.68,-0.5493693948149753,0.017102355892294453,-2.4004801899502302e-05,0.019912044685788034
3.69,-0.5500224847558929,0.017236307653278007,0.0002936987441062607,0.020229040378029483
3.7,-0.5489138635033773,0.0169398517636101,0.00032730545829057976,0.020910815270024235
3.71,-0.5464936993758329,0.016353369790682533,0.0007099819976148663,0.019566311984810902
3.72,-0.5419884781273252,0.018349007453430214,-0.0009241848510671775,0.019897838476097326
3.73,-0.540617324681634,0.017385017036295844,-0.001049409870114049,0.021466630959944305
3.74,-0.541078616312967,0.01650046730259021,-0.003175915202419472,0.020557141950070953
3.75,-0.53750830182888,0.017224317209732345,-0.006045129048044278,0.021032178873448815
3.7600000000000002,-0.5368320873842928,0.016648060553021517,-0.004327985608596191,0.019459245332509752
3.77,-0.5342287662077436,0.01715988452833872,0.000748189637156217,0.019724646981169436
3.7800000000000002,-0.5320526512354988,0.015886026526235615,-0.00414030806600006,0.019538833337814778
3.79,-0.5316874577262731,0.01685849468370417,-0.0032906181412918015,0.02232759046746179
3.8000000000000003,-0.5275543918846177,0.016974965055544126,-0.00432906581495935,0.022243974514280694
3.81,-0.5268274460894796,0.017352862501735667,-0.001719223847022395,0.02163758145640289
3.8200000000000003,-0.5224756154508012,0.017562847963469082,-0.0051583917052915405,0.020731407818972588
3.83,-0.5219711146668974,0.016042818105999643,0.000228445705228153,0.02287700541385697
3.84,-0.5204353676924445,0.017002973752878785,7.629525420764284e-05,0.020109063244691847
3.85,-0.519323385156472,0.016388014251031875,0.0059243048813324125,0.018928819022118498
3.86,-0.5184256052894577,0.016603109353002216,-0.0005467093335794351,0.01979354075434589
3.87,-0.5154443694474959,0.016398500707361683,0.0024569714150333207,0.019154511327423268
3.88,-0.5145158636782212,0.01726902105459936,0.0007656331253783654,0.02034358594264626
3.89,-0.5121986806559596,0.0165087798093448,0.0004203640741011211,0.020023937963576557
3.9,-0.5111137434920685,0.01709825086678864,-0.000596959406195751,0.019093850200761073
3.91,-0.5079037412616534,0.01700884113506694,0.0008092418428743118,0.019726998638252793
3.92,-0.5072902582196813,0.01578617642501689,-0.0018847369472111963,0.02010827039903387
3.93,-0.5077930793067793,0.016807130231756867,0.0028281256291386035,0.021653430625424058
3.94,-0.5020444090782725,0.01717392185791401,-0.0015189838061991977,0.01964528064541546
3.95,-0.5012013608454513,0.016390124314216995,-0.0043403480922505015,0.020409627989535148
3.96,-0.5015635128306446,0.015812875160934686,0.0010972994603849376,0.018332630817201566
3.97,-0.4984236047324669,0.01677801341283756,0.002447209456470772,0.018577476195901808
3.98,-0.4968883378383135,0.016655295345574878,-0.004409081845871215,0.020129056087031763
3.99,-0.4952893776759121,0.016732529041150065,0.001425885180865632,0.02051051525006164
4.0,-0.4946174836797842,0.01598709686114923,-0.00016603321003586305,0.016800810858552423
4.01,-0.49368865759068903,0.017371836328309916,-0.0026904180900960708,0.017204239037753782
4.0200000000000005,-0.4897734744354686,0.01659117279282893,-0.0017254250900946163,0.01858426637970781
4.03,-0.4889077812427281,0.01670891038838436,-0.0009488697708239244,0.019641761714460998
4.04,-0.4879342268397508,0.015695189687141665,-0.0008343268611099404,0.017869628312262652
4.05,-0.4863035005315539,0.016387259092825745,0.004448809771296748,0.019205162920536787
4.0600000000000005,-0.4832820163998372,0.015898048039380552,0.00040868172319655314,0.018851984434893096
4.07,-0.4826087616197728,0.015761555913245514,0.001257371481299219,0.019519075343510595
4.08,-0.48050418050796134,0.016509236746340604,0.0015007801552069187,0.018577650260564828
4.09,-0.4826240444521972,0.01636320899709662,0.001644888978721884,0.01922696486693322
4.1,-0.47799303809936866,0.016551085362062696,0.0001797559455838075,0.017454704242792538
4.11,-0.4757886774827538,0.0171364661598221,0.001661892374541989,0.019380570195266972
4.12,-0.4763843963016961,0.016174556558011803,0.0004647329608790273,0.017921824533279195
4.13,-0.4750986996949446,0.01622661632389227,-0.004715023001840701,0.0186382677967644
4.14,-0.4725362668098939,0.016366826467479632,0.0008813362650543073,0.017977004801585615
4.15,-0.47122432446212714,0.016755392505411627,0.0008669733992787732,0.016902344425692037
4.16,-0.46967761524678897,0.01634878665660528,0.0007743548746826015,0.01822041198482928
4.17,-0.4685427480565235,0.01703380816587018,-0.002466453297602144,0.018871747955024283
4.18,-0.4669755547433931,0.015400036612675526,-0.0022802560688458475,0.019209576445630445
4.19,-0.4664679331454212,0.015893060070424323,0.0016084416898587005,0.019523039310357024
4.2,-0.4653435482528597,0.015972452990927668,-0.0035165833262728995,0.01867601487857123
4.21,-0.46459795929570513,0.01631206540273573,-0.0013277855608873122,0.018228705405754796
4.22,-0.4620196835998059,0.016716505303151025,-0.004733586724867397,0.017196527086671912
4.23,-0.45901428225947083,0.015577429658984749,-0.0003416683242844362,0.018719722581661997
4.24,-0.4604093614733918,0.016051890446575696,0.0007743548630649393,0.018031069398108075
4.25,-0.457010361528988,0.016390193241246975,0.00013118623543255349,0.01740043901179655
4.26,-0.45514782929353703,0.01625688051544752,0.001102020409411888,0.016330807886264467
4.2700000000000005,-0.4574862969567905,0.01640811291795909,-0.002531506314670836,0.01933427987562694
4.28,-0.452444088592556,0.01664723150083656,-0.001598999803239071,0.019686865142875296
4.29,-0.45100588089920424,0.01683056548321466,0.002732506510887778,0.01740141696705561
4.3,-0.45117639477645477,0.015931736288789636,-0.003445409092775654,0.01881801615159335
4.3100000000000005,-0.44809633900008455,0.016231740596815522,0.003136667333155723,0.017206803707512985
4.32,-0.4475488693720342,0.01617014288596517,-0.0005625124871345859,0.01850148430001137
4.33,-0.4479557506786296,0.017248563190707458,-0.00048801761337971956,0.016288253104468537
4.34,-0.44553022554312305,0.01619821987892294,6.025205802550708e-05,0.018280078009867463
4.3500000000000005,-0.44413626684644597,0.016237752171065437,-0.0037899179821909885,0.018180937960266687
4.36,-0.4439128623184716,0.015749692198302953,-0.0004313662792584865,0.017108444844551336
4.37,-0.4425159428305186,0.015917517704895492,-0.0008938187670223607,0.017833277609842855
4.38,-0.4411062206189903,0.016127498698568273,-0.001335987206026691,0.01774720847333216
4.39,-0.4389075410022667,0.015520455699442982,-0.0013137827656062937,0.0177380621589067
4.4,-0.43886665294923455,0.016032497843174887,0.0014084016960626104,0.017554366561258857
4.41,-0.4381960388015904,0.016079834034279993,0.00011246249425096132,0.017175783815783434
4.42,-0.4361781952952976,0.01685672394936623,-0.00013690738296345383,0.017291342676050443
4.43,-0.43377403440082474,0.016386436057908044,0.002137907583521008,0.016315282421369315
4.44,-0.4343081412434125,0.01594299130050421,-0.0006760152050938912,0.01685015139644227
4.45,-0.4327787153302109,0.01649882725164406,0.00032950589370912966,0.017660719043487937
4.46,-0.4313459490735332,0.016295371642651064,-0.0009145829228390043,0.017937886957083978
4.47,-0.4317501097422739,0.015604563162832439,0.001610522107004261,0.017540587717916438
4.48,-0.4302346866341633,0.016345321389916147,0.002389237857497545,0.016876036189544984
4.49,-0.42809033788521544,0.016401975904545688,-0.00036503300231389697,0.01564034649629253
4.5,-0.42625229012658533,0.015830443927321247,-0.003226725348229232,0.016651187687299347
4.51,-0.42540700115139757,0.016089680726175913,-0.0001777955634434644,0.017018761530196106
4.5200000000000005,-0.4258965391544228,0.016259189435867932,0.0007754750941696494,0.01747347682781244
4.53,-0.4234565310321777,0.01619635459234166,7.333467926884174e-05,0.016767991924143525
4.54,-0.42235359042781573,0.015673688849575453,0.0013939187987517295,0.016791786706005122
4.55,-0.42086633305402726,0.015964482879164126,-0.0027123024763537245,0.016608858202784803
4.5600000000000005,-0.4191802356583663,0.015588115721371311,-0.0010338067673353287,0.016182719501144825
4.57,-0.41882072404328047,0.015724262582119907,-0.0038420884379448514,0.016354034381701167
4.58,-0.4157225040345937,0.01601588314011874,-0.0029757551540302795,0.017751781615802948
4.59,-0.4160971392164423,0.015823504376336704,-0.00322636527711177,0.017927767379352012
4.6000000000000005,-0.4156196837509649,0.015639319201114228,-0.0032280056096886944,0.0164143410295142
4.61,-0.41527745530685917,0.015306267140413502,-0.00105489097705564,0.017559808248715874
4.62,-0.4127128624777766,0.016393047507901864,0.0012188037661866292,0.01595932064191345
4.63,-0.41105949185948104,0.01564221806037054,0.0026779755973483014,0.016450948939819576
4.64,-0.4117712339154957,0.015990557338681242,0.0012324464902017259,0.01552676000480728
4.65,-0.40968097628033334,0.01627498944174761,0.001593398686530331,0.016090599093845005
4.66,-0.4086742946495412,0.01612594274781014,0.0016380876217276465,0.018392942648863972
4.67,-0.4076651329933631,0.016158115880449523,0.0016112022440302116,0.015590002102619883
4.68,-0.40812082396409205,0.016013912369896303,0.0003397879612512723,0.014337540410260396
4.69,-0.40465165011452114,0.01557258304069993,5.9571905786852115e-05,0.016936751275399446
4.7,-0.4042013200384828,0.015966583900341367,0.0016527705576180136,0.017251876164286042
4.71,-0.4037673131576369,0.01574856491926586,0.0008349669831518958,0.017789921496735556
4.72,-0.40237855553555474,0.015940778165212947,-0.0011097019411761154,0.015757201624285195
4.73,-0.40118759767392514,0.015653401663379047,-0.0017100220097977445,0.016836267965188337
4.74,-0.4003438287900672,0.016052021278138703,-0.0010596519441813184,0.016744448599136194
4.75,-0.400287577469937,0.016683398657674143,-0.0007348669749888119,0.015965266847007397
4.76,-0.3987294259691839,0.016154739055561217,0.001246889373920053,0.017601991978359304
4.7700000000000005,-0.39713254644289375,0.01530861544524055,0.0007897979562993978,0.017360687298851818
4.78,-0.3976541705359504,0.016043237586690535,-0.0014335267116621618,0.0163196455569096
4.79,-0.3965339468798415,0.015259350024712928,-0.0001686737290828072,0.016176084131848286
4.8,-0.3943749551452096,0.015297978690076916,0.002411842384994573,0.015390652853901288
4.8100000000000005,-0.3936902579783821,0.015736869207734615,-0.0007541508304084583,0.01684982027029758
4.82,-0.39260316067372447,0.015813788793259884,-0.0008212842625180835,0.01668392096617808
4.83,-0.3911025403773553,0.01562998553029885,-0.0006163232670352179,0.015341048334834973
4.84,-0.3912196837620488,0.015468884195362227,-0.0002089217845196572,0.01531063984516456
4.8500000000000005,-0.39076103221466363,0.015511002600010511,0.001045529108934798,0.016258247221635616
4.86,-0.38881888368006207,0.015814559376303574,0.0006502100404839455,0.01702555416068524
4.87,-0.387440688051112,0.01582461384442346,0.0017865573109027584,0.01647692466562234
4.88,-0.38785012990719175,0.015405458172650576,0.000700260048496746,0.015124648159407884
4.89,-0.3870284455100115,0.0158241431277939,-0.0005734746970472113,0.015979992290936832
4.9,-0.386352790250948,0.016316793906942063,0.0007786357358340596,0.016782946293120774
4.91,-0.38386981377341217,0.01575057362081525,0.0004994598823126963,0.016713354493403425
4.92,-0.3824816960815335,0.01630767423443641,0.0007385076958320077,0.01740449448681354
4.93,-0.38341148242065254,0.015457135518584351,-0.0015167033558419708,0.014840591645816857
4.94,-0.38162728543161367,0.01554261002933646,0.0001747949625055756,0.01513594666525543
4.95,-0.3814074815476172,0.015565494296675272,-0.0008362872548242813,0.016150272643793862
4.96,-0.3795715142939419,0.015781456558247354,0.0010231646401099952,0.01606502989553725
4.97,-0.3781850768890732,0.01545965024382074,0.00035063012458759344,0.01608381317738054
4.98,-0.3771973595985963,0.014798808142336289,0.0019070214147672148,0.017654316102478935
4.99,-0.3775832767926781,0.01616761581135774,-0.0003087817522098703,0.01639230403100717
